"borough","time","ward01","ward11","ward","p.inc.supp01","nonwhite11","all.dwell01","low.dwell01","med.dwell01","hig.dwell01","med.income01","avg.income01","unemp01","youth.unemp01","price01","sales01","dens01","crime01","crime02","crime03","crime04","crime05","crime06","viol01","viol05","white01","black01","asian01","hholds01","council01","private01","block01","over.council01","over.private01","ownbath01","noheat01","hholds11","council11","private11","white.council01","asian.council01","black.council01","p.white.council01","p.asian.council01","p.black.council01","p.nonwhite.council01","votes.con06","votes.lab06","votes.ld06","total06","turnout06","votes.lab02","votes.ld02","votes.con02","turnout02","total02","votes.con10","votes.lab10","votes.ld10","total10","turnout10","lcrime01","lviol01","perc.lab10","perc.lab06","perc.lab02","dcouncil","rcouncil","cand_vote_order06","allvote06","lab06","pc_lab06","con06","pc_con06","ld06","pc_ld06","gr06","pc_gr06","res06","pc_res06","bnp06","pc_bnp06","ukip06","pc_ukip06","elected06","seats06","labseats06","pc_labseats06","ldseats06","pc_ldseats06","conseats06","pc_conseats06","grseats06","pc_grseats06","resseats06","pc_resseats06","bnpseats06","pc_bnpseats06","ukipseats06","pc_ukipseats06","num_cand06","log_medincome01","log_avgincome01","log_sales01","log_price01","log_hholds01","log_hholds11","log_dens01","lab.borough02","lab.borough06","pc_ld02","pc_con02","pc_lab02","avg.crime"
"Harrow","20","00AQGT","E05000304","Wealdstone",8.41530054644809,0.625504651571002,3787,4.700290467,94.48111962,0.792183787,24310,29880,4.945904173,4.054054054,145000,218,7625,83.24181858,96.4657858,79.58948581,79.20291321,63.55472219,66.46613623,16.802108499657,16.5794927452174,0.587414928037487,0.0962847260961732,0.259511324333371,3504,8.07648401826484,13.1563926940639,43.0604982206406,1.36986301369863,3.76712328767123,100,1.06382978723404,3882,7.90829469345698,26.9191138588357,222,34,19,27.4872084805654,4.20975265017668,2.35250883392226,72.5127915194346,2355,3363,1068,7127,37.4262433267772,3943,NA,1663,30.4062909567497,5606,4144,7154,1244,13128,62.88,4.4217498487159,2.82150438446597,0.544942108470445,0.471867545952013,0.703353549768106,-0.168189324807858,-2.08245722306266,1,2691,1149,0.564911965052687,806,0.29951692,395,0.14678559,341,0.12671869,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10.098643,10.304945,5.3844953,11.884489,8.1616602,8.2641058,8.939188,0,0,NA,0.297154899894626,0.702845100105374,77.055808648
"Harrow","21","00AQGU","E05000305","West Harrow",5.4040404040404,0.55750506121662,3759,2.979515829,91.51370045,5.506783719,28730,35860,4.228201497,3.75360924,162500,198,6600,46.89082439,50.91752369,58.42336935,54.28796223,49.11629724,48.16805081,10.0263317810151,9.47173127689861,0.57234262125903,0.0587203302373581,0.307017543859649,3750,5.2,11.3866666666667,45.8762886597938,1.33333333333333,3.22666666666667,98.4293193717278,3.1413612565445,3683,4.83301656258485,22.0472440944882,144,26,23,27.6923076923077,5,4.42307692307692,72.3076923076923,3989,3545,1456,9356,45.757071547421,3523,NA,3302,34.2068965517241,6825,5178,5811,2724,14290,68.83,3.84782201430758,2.30521481035593,0.40664800559832,0.378901239846088,0.516190476190476,-0.366983437415151,-7.0573737964452,1,3386,1251,0.443859875705394,1441,0.42557591,561,0.16568223,0,0,0,0,0,0,0,0,1,3,1,0.33333334,0,0,2,0.66666669,0,0,0,0,0,0,0,0,12,10.265697,10.487378,5.2882671,11.998433,8.2295113,8.211483,8.7948246,0,0,NA,0.481742738589212,0.518257261410788,52.182640664
"Havering","1","00ARGC","E05000306","Brooklands",6.66666666666667,0.223373671190747,5566,20.0323392,79.10528207,0.808480057,25160,29920,4.162909528,5.090909091,111000,323,3107.142857,105.4124502,132.9286798,114.468245,93.48020244,93.49294947,96.21793943,14.1061024267636,19.1686251466379,0.920377764127764,0.0298679361179361,0.0287162162162162,5361,11.6582727103152,8.26338369707144,60.031847133758,2.27569483305353,1.39899272523783,98.5714285714286,5.3968253968254,6098,9.98688094457199,17.136766152837,597,3,11,51.208272,0.257328,0.943536,48.791728,5266,1710,2149,10725,37.9213200523191,2974,4003,4107,40.5031821797932,11692,8707,5498,3497,17702,59.908667110646,4.65788075247091,2.64660749997922,0.310586374420969,0.159440559440559,0.254361956893602,-1.67139176574325,-14.3365300098393,1,3955,602,0.199974603621108,1813,0.45840707,762,0.19266751,301,0.076106198,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,10.133011,10.306282,5.7776523,11.617286,8.5869055,8.7157164,8.0414591,0,0,0.310223007286377,0.307794215058512,0.247736807242217,106.117603228
"Havering","2","00ARGD","E05000307","Cranham",2.57142857142857,0.0563537675606641,5216,5.559815951,75.24923313,19.19095092,29050,34940,2.562743019,3.779069767,152500,211,1856.060606,32.86576415,45.81461821,38.14357043,53.46891914,44.78467333,35.37870741,3.83297993808933,4.91239561206581,0.974513968305832,0.00522790393726515,0.00980231988237216,5111,5.41968303658775,2.75875562512229,52.6690391459075,0.782625709254549,0.254353355507728,100,4.3010752688172,5178,4.49980687524141,6.27655465430668,270,0,3,49.8184115523466,0,0.553537906137184,50.1815884476534,2763,1109,NA,13547,48.1383250025502,1821,NA,2831,58.5636473673593,17064,6280,1705,NA,21176,74.7541960472738,3.4924315126243,1.34364255238768,0.0805156781261806,0.0818631431313206,0.106715893108298,-0.919876161346346,-16.9728774752389,1,4867,378,0.0899108986152571,1012,0.20793097,0,0,269,0.055270188,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10.276773,10.461388,5.3518581,11.93492,8.5391502,8.5521746,7.5262117,0,0,NA,0.17379767827529,0.102155887230514,43.518097704
"Havering","3","00ARGE","E05000308","Elm Park",5.66115702479339,0.136531365313653,5155,15.80989331,83.86032978,0.329776916,25020,29740,3.66598778,5.663430421,117750,215,3270.27027,58.4679089,73.73653687,70.0182512,66.42311524,59.87081815,58.94006934,8.61283643852691,11.0135806555325,0.946049136786189,0.0158532536520584,0.0178452855245684,4950,13.5757575757576,3.51515151515151,56.25,1.87878787878788,0.505050505050505,98.8183161004431,13.2939438700148,5127,11.7807684805929,8.40647552174761,645,3,18,47.5111607142857,0.220982142857143,1.32589285714286,52.4888392857143,4289,2841,NA,10370,39.9027792454824,5536,NA,4318,42.5992021834978,11163,6860,5287,NA,18449,68.1620839363242,4.06847803790857,2.1532536995567,0.286573798037834,0.273963355834137,0.495924034757682,-1.79498909516464,-13.2220178884895,1,3834,957,0.322783108404255,1448,0.37767345,0,0,440,0.11476265,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.127431,10.300248,5.3706379,11.676319,8.507143,8.5422764,8.0926275,0,0,NA,0.325531914893617,0.395957446808511,65.79775816
"Havering","4","00ARGF","E05000309","Emerson Park",2.31441048034935,0.176838941304166,4549,4.484502088,53.90195647,41.59155858,31340,38080,2.740452617,5.038428693,173000,168,2489.130435,55.87179263,61.14415675,60.77299755,57.67214261,59.68850605,64.35129049,5.42954724617555,7.22178717514577,0.908125658125658,0.0132502632502633,0.0587048087048087,4387,2.48461363118304,3.39639844996581,34.2342342342342,0.136767722817415,0.27353544563483,100,3.77358490566038,4581,1.20061122025759,6.00305610128793,100,3,3,40.2477064220184,1.20743119266055,1.20743119266055,59.7522935779816,7159,1365,NA,11119,41.7623698615434,2224,971,8327,49.2106401384083,13368,10689,3510,NA,18782,70.906644587042,4.02305964869106,1.69185575039136,0.186881056330529,0.122762838384747,0.166367444643926,-1.28400241092545,-51.6781520800915,1,4037,470,0.141635517155754,2495,0.61803317,0,0,0,0,0,0,0,0,214,0.053009659,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,10.352651,10.547444,5.1239638,12.061047,8.3864012,8.4296722,7.8196888,0,0,0.0720034805307809,0.620622144877094,0.166847944311508,60.72581869
"Havering","5","00ARGG","E05000310","Gooshays",11.779359430605,0.128369180506398,6016,34.69082447,64.19547872,1.113696809,19590,23390,7.039553929,7.81577111,92000,167,1801.282051,107.8501211,97.57312647,92.51352121,87.98634327,84.65570983,86.81853445,16.953982048745,22.5276282225439,0.963833893217068,0.0120791937674219,0.00864841683939675,5906,40.6874365052489,3.55570606163224,44.1947565543071,7.2976633931595,0.88046054859465,99.750104123282,5.49770928779675,5971,38.3352872215709,7.62016412661196,2335,13,32,57.3887224302955,0.319508947149397,0.786483562213899,42.6112775697045,2753,2641,NA,7858,30.9809964047252,4299,NA,2611,35.701007729185,10680,4847,5034,NA,15131,54.5921390479953,4.68074249569035,2.83050273536443,0.332694468310092,0.336090608297277,0.40252808988764,-2.35214928367797,-5.78102108589352,1,3529,915,0.333398903534343,952,0.26976481,0,0,0,0,0,0,996,0.28223294,379,0.10739587,1,3,0,0,0,0,2,0.66666669,0,0,0,0,1,0.33333334,0,0,15,9.8827744,10.060064,5.1179938,11.429543,8.6837244,8.6946697,7.496254,0,0,NA,0.239859383450514,0.407517577068686,89.909447046
"Havering","6","00ARGH","E05000311","Hacton",3.06772908366534,0.0727450660577393,4977,5.324492666,89.15009042,5.525416918,28090,33660,3.264910296,4.086538462,138000,260,5020,39.62685377,43.29698525,46.65052462,55.87136592,51.38018077,43.00987513,5.74071121014084,7.00268707800317,0.960220906034897,0.00736353449655835,0.0148871458299984,4835,4.13650465356774,3.95036194415719,23.5897435897436,0.537745604963806,0.599793174767322,98.5,3,4964,3.88799355358582,7.95729250604351,193,3,3,46.65775,0.72525,0.72525,53.34225,1181,1547,NA,10050,40.1287553648069,2728,NA,3734,47.131105920585,13617,6007,2456,NA,19402,68.8071530176793,3.67950701394228,1.7475831068617,0.12658488815586,0.153930348258706,0.200337813027833,-0.248511099981917,-6.00775584206285,1,4480,524,0.161871291661287,1181,0.26361609,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.243169,10.424066,5.5606818,11.835009,8.4836369,8.5099669,8.5211849,0,0,NA,0.266693564656042,0.206778293322574,48.041786338
"Havering","7","00ARGJ","E05000312","Harold Wood",5.80912863070539,0.100632411067194,5386,13.21945785,82.08317861,4.678796881,25750,30650,3.893746906,5.331179321,126000,336,1585.526316,114.8727333,109.8006645,90.56196563,88.39870636,91.20924474,99.4661191,9.31625353338161,13.8671068925973,0.948850383205598,0.0118293902032656,0.0198267244251916,5193,13.8455613325631,5.52667051800501,49.0168539325843,2.13749277874061,1.40573849412671,98.6013986013986,4.89510489510489,5491,12.0743034055728,11.3458386450555,706,6,6,50.9910709318498,0.433351877607789,0.433351877607789,49.0089290681502,3019,1735,2772,11478,40.7388612605298,4327,4016,4922,46.6027425507784,13265,5564,2622,3751,18678,67.3677823844676,4.74382484859869,2.2317605664845,0.140379055573402,0.151158738456177,0.326196758386732,-1.77125792699031,-12.7929658064822,1,4240,646,0.240197529719199,1047,0.24693397,999,0.23561321,227,0.053537738,0,0,0,0,0,0,1,3,0,0,1,0.33333334,2,0.66666669,0,0,0,0,0,0,0,0,16,10.15619,10.330388,5.817111,11.744038,8.5550671,8.6108656,7.3686719,0,0,0.309751850239443,0.362211580322159,0.328036569438398,95.887340066
"Havering","8","00ARGK","E05000313","Havering Park",6.93548387096774,0.119692307692308,4947,19.30462907,77.50151607,3.193854862,24060,28570,4.717142369,7.586206897,119000,191,1265.306122,61.99113261,61.60412305,57.89049919,61.71548117,64.66346154,63.32748445,10.721483273251,17.0673076927138,0.968704512372635,0.0105126961022158,0.00889535824033641,4824,18.1799336650083,3.58623548922056,53.8990825688073,2.32172470978441,0.68407960199005,100,2.39179954441913,5111,16.4155742516142,7.59146937976913,849,3,15,46.6998403648803,0.165017103762828,0.825085518814139,53.3001596351197,4588,1202,NA,10212,38.977879481312,2936,NA,8182,40,11118,8648,2428,NA,16443,61.9774590163934,4.12699135239705,2.37224951111316,0.147661618925987,0.117704661182922,0.264076272710919,-1.76435941339413,-9.7049826798327,1,3653,415,0.188925604061755,1617,0.44264987,0,0,0,0,0,0,0,0,221,0.060498219,1,3,0,0,0,0,2,0.66666669,0,0,0,0,0,0,0,0,12,10.088306,10.260113,5.2522736,11.686879,8.4813585,8.5391502,7.1430693,0,0,NA,0.735754041876491,0.264245958123509,61.84020988
"Havering","9","00ARGL","E05000314","Heaton",10.5084745762712,0.162768496420048,5302,28.3855149,70.70916635,0.867597133,20320,24190,5.739599384,6.226415094,88500,201,3470.588235,96.6130398,75.58483236,81.94233687,76.29542396,70.59217129,72.15894921,16.0033869607362,19.906323183673,0.963066734589913,0.0145185939887927,0.00789607743250127,5147,34.1752477171168,2.77831746648533,45.6459874786568,4.29376335729551,0.485719836798135,99.1472427515634,2.55827174530984,5299,32.8175127382525,8.11473862993017,1730,6,17,50.6214326321774,0.17556566230813,0.497436043206367,49.3785673678226,2623,2597,NA,7476,32.3409090909091,4189,NA,3216,38.3038715974406,10270,4701,5258,NA,13796,56.5397073606612,4.57071371968611,2.77280038488368,0.381124963757611,0.347378277153558,0.407887049659202,-1.35773497886426,-3.97286068005365,1,3134,902,0.348062725398633,930,0.29674536,0,0,0,0,0,0,595,0.18985322,568,0.18123804,0,3,1,0.33333334,0,0,2,0.66666669,0,0,0,0,0,0,0,0,12,9.9193611,10.093695,5.3033047,11.390758,8.5461693,8.5752735,8.1520796,0,0,NA,0.309510250569476,0.408314350797267,75.314742738
"Havering","10","00ARGM","E05000315","Hylands",3.06451612903226,0.0968962322421247,4822,9.021153049,81.58440481,9.39444214,28520,34240,2.922788371,3.426791277,142000,257,4275.862069,67.27360619,76.24798712,77.87710397,66.10305958,68.10524627,71.73669915,7.41218175985629,8.90421947699647,0.960096930533118,0.0112277867528271,0.0165589660743134,4747,6.78323151464083,4.12892353065094,52.7950310559006,0.737307773330525,0.674109964187908,100,0,4990,5.97194388777555,7.33466933867735,312,0,3,45.9957763975155,0,0.442267080745342,54.0042236024845,4111,1922,NA,10785,39.3141204421031,3594,NA,5537,43.002198262326,11594,8578,3472,NA,19421,69.3986902163128,4.20876797830099,2.00312483049917,0.178775552237269,0.178210477515067,0.309987924788684,-0.811287626865275,-11.960193679284,1,3859,670,0.233671787770829,1430,0.37056231,0,0,0,0,0,0,0,0,549,0.14226483,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,15,10.258361,10.44115,5.5490761,11.863583,8.4652681,8.5151911,8.3607407,0,0,NA,0.427071699798973,0.293723475541657,72.014019218
"Havering","11","00ARGN","E05000316","Mawneys",5.31746031746032,0.114672861014324,5227,16.16606084,82.76257892,1.071360245,24750,29410,3.316498316,4.888507719,114000,255,4200,67.04752837,71.88815633,85.40953594,72.30548469,73.04264799,78.43137255,10.076965802355,12.4124761290196,0.958426250398216,0.0149729213125199,0.0120261229690984,5178,11.104673619158,5.17574353032059,45.4072790294627,1.25531093086134,1.00424874468907,99.4718309859155,3.52112676056338,5278,9.92800303145131,9.60591133004926,565,3,6,50.8794782608696,0.27015652173913,0.540313043478261,49.1205217391304,4983,1520,NA,10890,40.5803240495605,4411,NA,7756,43.7044745057232,12167,8541,4190,NA,18539,64.3752568845047,4.20540174655757,2.31025220565899,0.226010032903609,0.139577594123049,0.362538012657187,-1.17667058770667,-10.5961744402524,1,4009,518,0.248516844534491,1723,0.42978299,0,0,0,0,0,0,0,0,285,0.07109005,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,10.116581,10.28909,5.5412636,11.643953,8.5521746,8.5713024,8.3428402,0,0,NA,0.632175590931018,0.367824409068982,76.2154395
"Havering","12","00ARGP","E05000317","Pettits",4.00778210116732,0.0871478193747588,5129,7.506336518,72.95769156,19.53597192,28880,34720,2.963793656,3.942380591,153500,205,3212.5,60.69566571,66.01123596,63.27329679,62.8486134,60.1586429,68.04269345,5.13578709853846,7.22532003498694,0.959710099750623,0.0119233167082294,0.0149625935162095,4982,5.41951023685267,2.95062224006423,46.8401486988848,1.44520272982738,0.401445202729827,85.8736059479554,4.46096654275093,5097,4.78712968412792,6.37629978418678,259,3,3,47.7902962962963,0.553555555555556,0.553555555555556,52.2097037037037,7688,1148,NA,13421,45.7985257985258,1892,NA,7913,52.6996347843253,15686,10311,2769,NA,19918,70.0424382716049,4.1058722904089,1.63623311275169,0.139019981925896,0.0855375903434915,0.120617110799439,-0.632380552724751,-11.6685922728693,1,4818,410,0.10411454530568,2636,0.54711497,0,0,0,0,0,0,0,0,207,0.042963885,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,12,10.270905,10.455071,5.32301,11.941456,8.513587,8.5364075,8.0748043,0,0,NA,0.502242152466368,0.12313153961136,64.0668965
"Havering","13","00ARGQ","E05000318","Rainham and Wennington",4.77366255144033,0.156625540778721,4971,12.91490646,82.78012472,4.304968819,24340,28910,4.36593901,5.732484076,107000,252,718.9349112,102.9823694,98.61477573,97.04327717,98.48672786,99.49674119,101.2918621,12.85219970112,14.1902483289221,0.933465411920092,0.0225359088657751,0.0281492488030378,4811,3.99085429224693,5.67449594678861,47.1204188481675,0.436499688214508,0.685928081479942,100,0,4995,4.78478478478478,13.2132132132132,182,0,12,45.6042708333333,0,3.006875,54.3957291666667,651,2002,NA,8449,36.8936310636894,4043,NA,1566,43.5052428846565,11963,3174,3671,NA,16411,63.9340798647792,4.63455780270444,2.55351497965763,0.223691426482238,0.236951118475559,0.337958706010198,0.793930492537851,19.8937479145812,1,3732,870,0.281359294342231,651,0.1744373,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10.099876,10.271943,5.529429,11.580585,8.4786606,8.5161924,6.5777707,0,0,NA,0.13465204957102,0.329599618684461,98.98667681
